order id,order numeric id,buyer,seller,product name,product description,product category,processed date,order status,order style,order currency,sold price,quantity,subtotal,shipping price,taxes,taxes currency,credits applied,total,processed_date,model_colorway,size,official_name_x,official_colorway_x,official_name_y,official_colorway_y,official_name,official_colorway,style_code
GYvquB9DmJUNwGLcfaqc9X,353850880,raymone13,coolkicks,Sneaker #30 Used Jordan 7 Retro Black Olive SZ:13M,Used (Damaged Lid),Sneakers,2025-04-26 20:27 (UTC),completed,direct_order,USD,$102.00,1,$102.00,$9.21,$9.95,USD,$0.00,$121.16,2025-05-10,Sneaker #30 Used Jordan 7 Retro Black Olive SZ:13M,13,,,,,Jordan 7 Retro Black Olive,Black/Cherrywood Red-Neutral Olive-Chutney,DN9782-001
CkGGpGoUP6GVbV7WhfF9kX,353765732,raymone13,nycclothing,JORDAN 11 LOW RETRO [ BLUE SNAKE SKIN ] SZ 13M WITH THE ORIGINAL BOX,VNDS CONDITION WITH THE ORIGINAL BOX,Sneakers,2025-04-26 18:55 (UTC),completed,direct_order,USD,$144.00,1,$144.00,$9.21,$14.04,USD,$0.00,$167.25,2025-05-10,JORDAN 11 LOW RETRO [ BLUE SNAKE SKIN ] SZ 13M WITH THE ORIGINAL BOX,13,,,,,Jordan 11 Retro Low Year of the Snake,Black/Summit White/Football Grey,HQ7000-001
PuKCJjM8yZao68vBDqMDF2,353409902,raymone13,ochypeplug,JORDAN 3 UNC USED SIZE 13,Used no box,Sneakers,2025-04-26 05:42 (UTC),completed,direct_order,USD,$92.00,1,$92.00,$9.21,$8.97,USD,$0.00,$110.18,2025-05-10,JORDAN 3 UNC USED SIZE 13,13,,,,,Jordan 3 Retro UNC (2020),White/Valor Blue-Tech Grey,CT8532-104
ZFfuVJJbnkA5PyQ4p3w5HX,352973497,raymone13,coolkicks,Sneaker #20 New Jordan 11 Retro Legend Blue (2014) SZ:13M (Damaged Box),New (Damaged Box),Sneakers,2025-04-25 23:36 (UTC),completed,direct_order,USD,$185.00,1,$185.00,$9.21,$18.04,USD,$0.00,$212.25,2025-05-10,Sneaker #20 New Jordan 11 Retro Legend Blue (2014) SZ:13M (Damaged Box),13,,,,,Jordan 11 Retro Legend Blue (2014),White/Black-Legend Blue,378037-117
8wkMjQ6sNLSqqzsvTBHway,352929690,raymone13,coolkicks,10 Pack of Coolkicks IP ,"New (Can be any of these items sandals, Wallets, Sunglasses, Clocks, and Beanies)",Streetwear,2025-04-25 22:58 (UTC),completed,direct_order,USD,$10.00,1,$10.00,$6.90,$0.98,USD,$0.00,$17.88,2025-05-10,10 Pack of Coolkicks IP,N/a,,,,,Nike x NOCTA Crew Pack of 3 Socks White,White,DD9240-100 / DH6155-100
e8HL8KeF3owazpBV57ntUV,352919537,raymone13,coolkicks,Coolkicks Shoe Cleaner #3,New,Other,2025-04-25 22:48 (UTC),completed,direct_order,USD,$23.00,1,$23.00,$6.90,$2.25,USD,$0.00,$32.15,2025-05-10,Coolkicks Shoe Cleaner #3,N/a,,,,,Timberland 3-Eye Classic Lug Boat Shoe Jacquemus La Bateau,Banana Yellow/Gum,TB0A6G7F-EVU
fhvGEpgUoDQMjP4AjUcxgZ,352830225,raymone13,321soles,JORDAN 3 BLACK CEMENT (2018) SZ 14,PRE-OWNED NO BOX,Sneakers,2025-04-25 21:19 (UTC),completed,direct_order,USD,$96.00,1,$96.00,$9.21,$9.36,USD,$0.00,$114.57,2025-05-10,JORDAN 3 BLACK CEMENT (2018) SZ 14,14,,,,,Jordan 3 Retro Black Cement (2018) (GS),Black/Fire Red-Cement Grey-White,854261-001
QM5d39c7riTjzfmbASW8c7,352792575,raymone13,woosleysshoes,SIZE 13 / FRAGMENT DUNK HIGH / NEW,0756 ORIGINAL BOX,Sneakers,2025-04-25 20:37 (UTC),completed,direct_order,USD,$129.00,1,$129.00,$9.21,$12.58,USD,$0.00,$150.79,2025-05-10,SIZE 13 / FRAGMENT DUNK HIGH / NEW,13,,,,,Nike Dunk High Fragment Beijing (2021),Wine/Black-White,DJ0382-600
WU2TNHecGmy9MveoGSnUpB,352772268,raymone13,woosleysshoes,SIZE 15 / JORDAN 1 MID LASER BLUE / USED,0509 NB,Sneakers,2025-04-25 20:16 (UTC),completed,direct_order,USD,$109.00,1,$109.00,$9.21,$10.63,USD,$0.00,$128.84,2025-05-10,SIZE 15 / JORDAN 1 MID LASER BLUE / USED,15,,,,,Jordan 1 Mid Royal Blue Laser Orange,White/Deep Royal Blue-Track Red-Laser Orange,554724-131
ArAHt3rDh8rgnrxPqMHdWu,352739798,raymone13,coolkicks,Adidas Adidas Gazelle Indoor Crew Yellow Gum SZ: 13M #2,New,Sneakers,2025-04-25 19:42 (UTC),completed,direct_order,USD,$52.00,1,$52.00,$9.21,$5.07,USD,$0.00,$66.28,2025-05-10,Adidas Adidas Gazelle Indoor Crew Yellow Gum SZ: 13M #2,13,,,,,adidas Gazelle Indoor Crew Yellow Gum,Crew Yellow/Cloud White/Almost Yellow,IE6606
XHnoaPTjX79ZkRbKFVT4ji,352716662,raymone13,coolkicks,Sneaker #39 Used Jordan 1 Retro High Bloodline SZ:13M,Used,Sneakers,2025-04-25 19:17 (UTC),completed,direct_order,USD,$135.00,1,$135.00,$9.21,$13.17,USD,$0.00,$157.38,2025-05-10,Sneaker #39 Used Jordan 1 Retro High Bloodline SZ:13M,13,,,,,Jordan 1 Retro High Bloodline,Black/Gym Red-White,555088-062
WSaCRsxHY8bTnBFkHYpJUA,352690949,raymone13,aasneaks,JORDAN 312 DON C HANDBALL  - SIZE 13 (CLEAN),DON'T PAY TAX IN STORES & ONLINE!,Sneakers,2025-04-25 18:50 (UTC),completed,direct_order,USD,$97.00,1,$97.00,$9.21,$9.46,USD,$0.00,$115.67,2025-05-10,JORDAN 312 DON C HANDBALL  - SIZE 13 (CLEAN),13,,,,,Jordan 2 Retro Just Don Arctic Orange (GS),Arctic Orange/Arctic Orange-University Red,923840-805
foCxxtWoHA8mSpybywjiyg,352511761,raymone13,grailed804,"Size 13M Jordan 9 Low Snakeskin - Preowned, Original Box",Clean og box,Sneakers,2025-04-25 15:08 (UTC),completed,direct_order,USD,$140.00,1,$140.00,$9.21,$13.65,USD,$0.00,$162.86,2025-05-10,"Size 13M Jordan 9 Low Snakeskin - Preowned, Original Box",13,,,,,Jordan 9 Retro Low Snakeskin,Black/Gym Red-White,832822-001
gnZSPGKjAGbNQcF2a62euE,352370259,raymone13,curtsha35316,Shoes #13,Listen,Sneakers,2025-04-25 07:27 (UTC),completed,direct_order,USD,$61.00,1,$61.00,$0.00,$5.95,USD,$0.00,$66.95,2025-05-10,Jordan Max Aura Black Gym Red,13,,,,,Jordan Max Aura 2 Black Gym Red,Black/Gym Red/White,CK6636-016
4uTgip6YYnTE3o57jJGqeF,352368889,raymone13,curtsha35316,Shoes #10,Listen,Sneakers,2025-04-25 07:22 (UTC),completed,direct_order,USD,$63.00,1,$63.00,$1.48,$6.15,USD,$0.00,$70.63,2025-05-10,Nike Flight Legacy Red,13,,,,,Nike Flight Legacy University Red,University Red/Black/White,BQ4212-600
XnWHA5G8WM2treJRdoHbVX,352368446,raymone13,curtsha35316,Shoes #9,Listen,Sneakers,2025-04-25 07:21 (UTC),completed,direct_order,USD,$56.00,1,$56.00,$7.73,$5.46,USD,$0.00,$69.19,2025-05-10,Jordan Zoom Separate,9,,,,,Jordan Zoom Separate Black Multicolor,Black/White/Multicolor,DH0248-030/DH0249-030
4KJR8i92MswcS6YLZK7Nci,352329360,raymone13,stewsshoes,JORDAN 11 CLOSING CEREMONY SIZE 13,USED OG BOX- BOX DAMAGE,Sneakers,2025-04-25 05:47 (UTC),completed,direct_order,USD,$153.00,1,$153.00,$9.21,$14.92,USD,$0.00,$177.13,2025-05-10,JORDAN 11 CLOSING CEREMONY SIZE 13,13,,,,,Jordan 11 Retro Low Closing Ceremony (GS),White/Metallic Gold Coin-Black,528896-103
DNCkpDmGk8fjihU2VfXZGQ,352324798,raymone13,stewsshoes,NIKE FIELD GENERAL BRAZIL SIZE 13 #2,BRAND NEW OG BOX,Sneakers,2025-04-25 05:39 (UTC),completed,direct_order,USD,$89.00,1,$89.00,$9.21,$8.68,USD,$0.00,$106.89,2025-05-10,NIKE FIELD GENERAL BRAZIL SIZE 13 #2,13,,,,,Nike Field General '82 SP White Black Varsity Royal,White/Black/Varsity Royal,HM5685-100
VrWxzc3imWeKQb6sGJMeQe,352318319,raymone13,stewsshoes,JORDAN HYDRO 5 RETRO SLIDE GRAPE SIZE 13,BRAND NEW OG BOX,Sneakers,2025-04-25 05:28 (UTC),completed,direct_order,USD,$94.00,1,$94.00,$9.21,$9.17,USD,$0.00,$112.38,2025-05-10,JORDAN HYDRO 5 RETRO SLIDE GRAPE SIZE 13,13,,,,,Jordan Hydro 5 Retro Slide White New Emerald Grape Ice Black,White/New Emerald/Grape Ice/Black,555501-103
DU4ousWSZ5Do8riTCb7yJz,352314319,raymone13,stewsshoes,DS City Of Cinema Nike SB Dunk Low Size 8,Brand New Original Box,Sneakers,2025-04-25 05:21 (UTC),completed,direct_order,USD,$104.00,1,$104.00,$9.21,$10.14,USD,$0.00,$123.35,2025-05-10,DS City Of Cinema Nike SB Dunk Low Size 8,8,,,,,Nike SB Dunk Low City of Cinema,Celestial Gold/Black/Dark Team Red/Armory Navy/Baroque Brown/Gold,FZ1278-200
cLRZdmvRCdfxgkYTdHkh5p,352311372,raymone13,stewsshoes,NIKE KD17 EASY MONEY SNIPER SIZE 13,BRAND NEW OG BOX,Sneakers,2025-04-25 05:17 (UTC),completed,direct_order,USD,$67.00,1,$67.00,$9.21,$6.54,USD,$0.00,$82.75,2025-05-10,NIKE KD17 EASY MONEY SNIPER SIZE 13,13,,,,,Nike KD 17 Easy Money Sniper,Black/Bright Crimson/Vintage Green/Night Forest/Vapor Green/Stadium Green,FJ9487-002/FJ9488-002
Kk2hfFuPcszoBoDRtvDyWc,352195513,raymone13,dfwsneakerfan,"SIZE 13M JORDAN B""LOYAL BRED BRAND NEW",7097 | BRAND NEW NO BOX,Sneakers,2025-04-25 03:06 (UTC),completed,direct_order,USD,$85.00,1,$85.00,$9.21,$8.29,USD,$0.00,$102.50,2025-05-10,"SIZE 13M JORDAN B""LOYAL BRED BRAND NEW",13,,,,,Jordan B'Loyal Bred,Black/White/Gym Red,315317-026
bgvvnZhN5rVrHCCuKoaZkh,351793982,raymone13,theshoegameco,Jordan Legacy 312 Patent Gold SZ 13,DS RB,Sneakers,2025-04-24 21:12 (UTC),completed,direct_order,USD,$100.00,1,$100.00,$1.74,$9.75,USD,$0.00,$111.49,2025-05-10,Jordan Legacy 312 Patent Gold SZ 13,13,,,,,Jordan Legacy 312 Black Gold Patent,Black/Metallic Gold-White,AV3922-007
jpZg6bnCqYEoNwAo6evxSt,351760421,raymone13,theshoegameco,Nike Air Tech Christmas SZ 13,PREOWNED NB,Sneakers,2025-04-24 20:34 (UTC),completed,direct_order,USD,$66.00,1,$66.00,$1.41,$6.44,USD,$0.00,$73.85,2025-05-10,Nike Air Tech Christmas SZ 13,13,,,,,Nike Air Tech Challenge 3 Christmas (2015),Dark Obsidian/University Red-Flash Lime-Metallic Gold,827822-400
k4QcTMSRbiC99DHSC3ZKDw,351751975,raymone13,theshoegameco,Jordan 4 Lightning SZ 13,PREOWNED OG BOX,Sneakers,2025-04-24 20:25 (UTC),completed,direct_order,USD,$145.00,1,$145.00,$9.21,$14.14,USD,$0.00,$168.35,2025-05-10,Jordan 4 Lightning SZ 13,13,,,,,Jordan 4 Retro Lightning (2021),Tour Yellow/White-Dark Blue Grey,CT8527-700
DmkhLMFX3u3uYeY8tdyPdk,351651353,raymone13,sneakcity,SIZE 13 WORLD CHAMP BLACK PURPLE AIR FORCE 1,USED NO BOX,Streetwear,2025-04-24 18:33 (UTC),completed,direct_order,USD,$112.00,1,$112.00,$9.21,$10.92,USD,$0.00,$132.13,2025-05-10,Jordan 6 Retro Infrared 13m 2018 384664-060,13,,,,,Jordan 6 Retro Black Infrared (2019),Black/Infrared,384664-060
muToZV58B8D3cM7LsUnZLD,351517093,raymone13,grailed804,"Size 13M Jordan 3 White Cement Reimagined - Pre Owned , Original Box","Clean 🧼 , with box",Sneakers,2025-04-24 15:32 (UTC),completed,direct_order,USD,$160.00,1,$160.00,$9.21,$15.60,USD,$0.00,$184.81,2025-05-10,SIZE 13 WORLD CHAMP BLACK PURPLE AIR FORCE 1,13W,,,,,Nike Air Force 1 Low '07 LV8 World Champ Black Purple,Black/Iron Grey/White/Black,DR9866-001
nvFu4ZoMGGXUARtpPhNrvi,351496263,raymone13,woosleysshoes,1A) BRAND NEW SHOES  #391,BRAND NEW IN BOX - 100% AUTHENTIC ( SOME PAIRS ARE MISSING THE BOX LID ),Sneakers,2025-04-24 14:55 (UTC),completed,direct_order,USD,$58.00,1,$58.00,$9.21,$5.66,USD,$0.00,$72.87,2025-05-10,"Size 13M Jordan 3 White Cement Reimagined - Pre Owned , Original Box",13,,,,,Jordan 3 Retro White Cement Reimagined,Summit White/Fire Red/Black/Cement Grey,DN3707-100
Ex7dBFfvN55isTNERU93iB,351353741,raymone13,jincqx,Jordan 6 Retro Infrared 13m 2018 384664-060,used no nox,Sneakers,2025-04-24 20:11 (UTC),processing,direct_offer,USD,$32.00,1,$32.00,$9.21,$3.12,USD,$0.00,$44.33,2025-05-10,Puma LaMelo Ball MB.03 Gutter Melo,13,,,,,Puma LaMelo Ball MB.03 GutterMelo,Blue/Green/Red,379231-01
7UCT4ExgmR3DJ9PBuXohGe,351027452,raymone13,grailcaviar,Nike SB Dunk Low Premium 'Big Money Savings' [Size 14M],Used in Box,Sneakers,2025-04-24 00:48 (UTC),completed,direct_order,USD,$189.00,1,$189.00,$9.21,$18.43,USD,$0.00,$216.64,2025-05-10,Nike SB Dunk Low Premium 'Big Money Savings' [Size 14M],14,,,,,Nike SB Dunk Low Big Money Savings,Baroque Brown/Summit White-Sanddrift-Dark Smoke Grey-Paradise Aqua,FZ3129-200
JV2EkCMKqdRREGAAFpXWqA,350773109,raymone13,sneakcity,RANDOM SNEAKER #6,LISTEN FOR SIZE/CONDITION,Sneakers,2025-04-23 20:41 (UTC),completed,direct_order,USD,$160.00,1,$160.00,$0.89,$15.60,USD,$0.00,$176.49,2025-05-10,Nike SB Blazer Mid Lance Mountain English,14,,,,,Nike SB Blazer Mid Lance Mountain English Rose,University Blue/Light Bone-Habanero Red,864349-406
4ekV9ZhcpSupaLsVAXaWjr,350770040,raymone13,sneakcity,RANDOM SNEAKER #4,LISTEN FOR SIZE/CONDITION,Sneakers,2025-04-23 20:38 (UTC),completed,direct_order,USD,$129.00,1,$129.00,$0.00,$12.58,USD,$0.00,$141.58,2025-05-10,Nike Air Force 1 Low '07 LV8 - Pomegranate,14,,,,,Nike Air Force 1 Low '07 LV8 Pomegranate,Black/Solar Flare-White-Black,CZ0338-001
no2sLHnYEhfGJdQmQjxMDh,350766366,raymone13,sneakcity,RANDOM SNEAKER #2,LISTEN FOR SIZE/CONDITION,Sneakers,2025-04-23 20:33 (UTC),completed,direct_order,USD,$129.00,1,$129.00,$9.21,$12.58,USD,$0.00,$150.79,2025-05-10,Nike Air Maxx III PRM,14,,,,,Nike Air Max III PRM Archetype Bright Crimson,White/White-Black-Bright Crimson,DC7856-100
YPcZAhQ8PQdwffauDGbz3B,350724616,raymone13,coastalkix,Air Jordan 3 Cardinal Red SIZE 13 CLEAN OG ALL,"Size 13
Used
Og all",Sneakers,2025-04-23 19:45 (UTC),completed,direct_order,USD,$150.00,1,$150.00,$9.21,$14.63,USD,$0.00,$173.84,2025-05-10,Air Jordan 3 Cardinal Red SIZE 13 CLEAN OG ALL,13,,,,,Jordan 3 Retro Cardinal Red,White/Light Curry-Cardinal Red-Cement Grey,CT8532-126
HRyFEgADZuTAXQhBbAbzCr,350588545,raymone13,bernkicks,SNEAKER STEALS [AS SHOWN & DESCRIBED] #11,,Sneakers,2025-04-23 16:54 (UTC),completed,direct_order,USD,$75.00,1,$75.00,$9.21,$7.32,USD,$0.00,$91.53,2025-05-10,Nike Dunk Low shimmer Burnt Sunrise,8w,,,,,Nike Dunk Low Burnt Sunrise (Women's),Shimmer/Burnt Sunrise-Amber Brown,HF5075-287
iJvMha8yzMUqttSPNrHMa2,350583312,raymone13,grailed804,"(2014) Size 13M Jordan 3 Sport Blue - Preowned, Original Box",Clean og box,Sneakers,2025-04-23 16:46 (UTC),completed,direct_order,USD,$179.00,1,$179.00,$9.21,$17.46,USD,$0.00,$205.67,2025-05-10,"(2014) Size 13M Jordan 3 Sport Blue - Preowned, Original Box",13,,,,,Jordan 3 Retro Sport Blue,Black/Sport Blue-Wolf Grey,136064-007
e7G4YhgS84C9X3PRoh2uUn,350580418,raymone13,grailed804,"Size 13M Jordan 12 Low Wolf Grey - Preowned, Original Box",Clean og hox,Sneakers,2025-04-23 16:42 (UTC),completed,direct_order,USD,$159.00,1,$159.00,$9.21,$15.51,USD,$0.00,$183.72,2025-05-10,"Size 13M Jordan 12 Low Wolf Grey - Preowned, Original Box",13,,,,,Jordan 12 Retro Low Wolf Grey,Wolf Grey/Armory Navy-Electrolime,308317-002
nvJhrNTy7Rd8aMB3Jqtv42,350392160,raymone13,sneakerhustle,Size 6.5Y Jordan 1 Retro High OG Black Metallic Gold (GS) #4,New OG Box,Sneakers,2025-04-23 07:20 (UTC),completed,direct_order,USD,$46.00,1,$46.00,$2.19,$4.49,USD,$0.00,$52.68,2025-05-10,Size 6.5Y Jordan 1 Retro High OG Black Metallic Gold (GS) #4,6.5Y,,,,,Jordan 1 Retro High OG Black Metallic Gold (GS),Black/Metallic Gold/Sail,FD1437-071
k5BshkiFcsAYgADXxRjFM3,350390838,raymone13,sneakerhustle,Size 8 Jordan 1 Retro High OG Black Metallic Gold #3,New OG Box,Sneakers,2025-04-23 07:15 (UTC),completed,direct_order,USD,$76.00,1,$76.00,$5.03,$7.41,USD,$0.00,$88.44,2025-05-10,Size 8 Jordan 1 Retro High OG Black Metallic Gold #3,8,,,,,Jordan 1 Retro High OG Black Metallic Gold,Black/Metallic Gold/Sail,DZ5485-071
dsqAhGQqsECe7vCwbQtzz6,350357443,raymone13,sneakerhustle,SUPREME SOCKS (4PACK) #6,NEW COMES WITH 4 PAIRS OF SOCKS,Sneakers,2025-04-23 05:41 (UTC),completed,direct_order,USD,$21.00,1,$21.00,$4.18,$2.05,USD,$0.00,$27.23,2025-05-10,SUPREME SOCKS (4PACK) #6,6,,,,,,,CODE_NA
h2qHMyx42fNmZt4fbBvUt5,350324367,raymone13,stewsshoes,Black Orange Gnarcotic SB Low Size 13 #1,NEW,Sneakers,2025-04-23 04:45 (UTC),completed,direct_order,USD,$76.00,1,$76.00,$9.21,$7.41,USD,$0.00,$92.62,2025-05-10,Black Orange Gnarcotic SB Low Size 13 #1,13,,,,,Nike SB Dunk Low Orange Label White Black (2019),White/Black-White-Gum Light Brown-Safety Orange,CD2563-100
GUGiVDmUwLxAU6QTnMtSy5,350320907,raymone13,stewsshoes,Electro Orange 1 Size 8.5,Pre Owned Original Box,Sneakers,2025-04-23 04:40 (UTC),completed,direct_order,USD,$50.00,1,$50.00,$9.21,$4.88,USD,$0.00,$64.09,2025-05-10,Jordan 1 Retro High Electric Orange,8.5,,,,,Jordan 1 Retro High Electro Orange,White/Electro Orange-Black,555088-180
MMxTYXrNh8SBAKjqtzTCyn,350274436,raymone13,coastalkix,Nike Dunk Low Vintage Team Red SIZE 13 CLEAN OG ALL,"Size 13
Used
Og all",Sneakers,2025-04-23 03:43 (UTC),completed,direct_order,USD,$100.00,1,$100.00,$9.21,$9.75,USD,$0.00,$118.96,2025-05-10,Nike Dunk Low Vintage Team Red SIZE 13 CLEAN OG ALL,13,,,,,Nike Dunk Low PRM Vintage Team Red (Women's),White/Team Red-Coconut Milk,FJ4555-100
RZBLJt4ZPr2qgP5aT3YDVt,350268177,raymone13,stewsshoes,1. Listen For Details **** #16,,Sneakers,2025-04-23 03:36 (UTC),completed,direct_order,USD,$65.00,1,$65.00,$9.21,$6.34,USD,$0.00,$80.55,2025-05-10,Nike Air Max 2 CB ’94 Cool Grey White,13,,,,,Nike Air Max 2 CB '94 Cool Grey White,Cool Grey/White-Midnight Navy-Total Orange,305440-005
U6UQQ5esoAK8uV7EncftwM,350246143,raymone13,coastalkix,Air Jordan 4 Cool Grey SIZE 13 CLEAN OG ALL,"Size 13
Used
Og all",Sneakers,2025-04-23 03:14 (UTC),completed,direct_order,USD,$250.00,1,$250.00,$9.21,$24.38,USD,$0.00,$283.59,2025-05-10,Air Jordan 4 Cool Grey SIZE 13 CLEAN OG ALL,13,,,,,Jordan 5 Retro Low All-Star (2016) (GS),Cool Grey/Wolf Grey-White Black,819951-003
c7LQE6m7vcq2WoHe9v7fTe,350182712,raymone13,540_kickz_,Air Jordan 4 craft size 13,Used no box,Sneakers,2025-04-23 02:42 (UTC),completed,direct_offer,USD,$75.00,1,$75.00,$9.21,$7.32,USD,$0.00,$91.53,2025-05-10,Air Jordan 4 craft size 13,13,,,,,Jordan 4 Retro SE Craft Medium Olive,Medium Olive/Pale Vanilla/Khaki/Black/Sail,FB9927-200
kgYxsJrVENWvU2yEJxxCkQ,350153368,raymone13,theshoegameco,Jordan 4 RM White Black Neutral Grey Varsity Red (GS) SZ 6Y / 7.5W #9,"DS OG ALL 
* Some boxes can have damage - do not buy if you mind as this was a bulk! ",Sneakers,2025-04-23 01:55 (UTC),completed,direct_order,USD,$60.00,1,$60.00,$9.21,$5.85,USD,$0.00,$75.06,2025-05-10,Jordan 4 RM White Black Neutral Grey Varsity Red (GS) SZ 6Y / 7.5W #9,6Y,,,,,Jordan 4 RM White Black Neutral Grey Varsity Red (GS),White/Black/Neutral Grey/Varsity Red,FQ7938-102
fXv7xDZKKR4snHkbysaxpj,350068908,raymone13,woosleysshoes,SIZE 14 / JORDAN 1 CRIMSON TINT / USED,"NO BOX - 0157
*YELLOWING*",Sneakers,2025-04-23 00:50 (UTC),completed,direct_offer,USD,$95.00,1,$95.00,$9.21,$9.27,USD,$0.00,$113.48,2025-05-10,SIZE 14 / JORDAN 1 CRIMSON TINT / USED,14,,,,,Jordan 1 Retro High Black Crimson Tint,Black/Crimson Tint-White-Hyper Pink-Mystic Green,555088-081
MWaSLzXHMRtFmmVmP4rPqA,349984777,raymone13,golmark,Jordan 1 Zoom CMFT,Like new slightly used with box ! Jordan 1 CMFT in the chile mango color way. Size 13 men,Sneakers,2025-04-22 23:52 (UTC),completed,direct_offer,USD,$65.00,1,$65.00,$4.74,$6.34,USD,$0.00,$76.08,2025-05-10,Jordan 1 Zoom CMFT,13,,,,,Jordan 1 High Zoom Air CMFT 2 Teyana Taylor A Rose From Harlem (Women's),Gym Red/Black-Summit White-Earth-Coconut Milk,FJ0604-601
6bhGp3PVMD4gVfqimpVfXZ,349558562,raymone13,aaasoles,"Size 13 Men's 
Nike Air Jordan 3 Retro 
2016 Wool Grey 
854263-004 

*No Box*","Size 13 Men's 
Nike Air Jordan 3 Retro 
2016 Wool Grey 
854263-004 

*No Box*",Sneakers,2025-04-22 14:24 (UTC),completed,direct_offer,USD,$75.00,1,$75.00,$9.21,$7.32,USD,$0.00,$91.53,2025-05-10,"Size 13 Men's 
Nike Air Jordan 3 Retro 
2016 Wool Grey 
854263-004 

*No Box*",13,,,,,Jordan 3 Retro Wool,Dark Grey/Dark Grey-Sail,854263-004
FQmGvVqY7gtuHjfPYnPMV5,349448938,raymone13,stewsshoes,NO BOX KYRIES- LISTEN FOR SIZES #2,WORN ONCE PAIRS,Sneakers,2025-04-22 06:36 (UTC),completed,direct_order,USD,$39.00,1,$39.00,$9.21,$3.81,USD,$0.00,$52.02,2025-05-10,Nike Kyrie Flytrap V White Grey,13,,,,,Nike Kyrie Flytrap V Wolf Grey,White/Wolf Grey-University Red-Black,DC8991-100/CZ4100-100
SegyerjG4XhUMv5eUedRFY,349429169,raymone13,stewsshoes,RANDOM PULLS- LISTEN FOR SIZE #247,RANDOM PULLS- LISTEN FOR SIZE AND CONDO,Sneakers,2025-04-22 05:44 (UTC),completed,direct_order,USD,$58.00,1,$58.00,$9.21,$5.66,USD,$0.00,$72.87,2025-05-10,Nuje Aur Nax 360 BB Łów Focus Pack Chlorine Blue,13,,,,,Nike SB Dunk Low Electric Pack Olympic Safari,Phantom/Black/Monarch/Summit White/Chlorine Blue,FZ1233-002
SGPoyLhHyDABkWd2tvcVzE,349426139,raymone13,stewsshoes,RANDOM PULLS- LISTEN FOR SIZE #239,RANDOM PULLS- LISTEN FOR SIZE AND CONDO,Sneakers,2025-04-22 05:38 (UTC),completed,direct_order,USD,$61.00,1,$61.00,$9.21,$5.95,USD,$0.00,$76.16,2025-05-10,Nike Epic React Flyknit Pearl Pink,9,,,,,Nike Epic React Flyknit Pearl Pink,Pearl Pink/Pearl Pink-Barely Rose,AQ0067-600
StQjLYgiUTKEm6ik6YP7rV,349425117,raymone13,stewsshoes,RANDOM PULLS- LISTEN FOR SIZE #173,RANDOM PULLS- LISTEN FOR SIZE AND CONDO,Sneakers,2025-04-22 05:36 (UTC),completed,direct_order,USD,$131.00,1,$131.00,$9.21,$12.78,USD,$0.00,$152.99,2025-05-10,Nike Field General  Chrome Yellow,13,,,,,Nike Field General Chrome Yellow Fir,Chrome Yellow/Fire-Gum Medium Brown,HF3165-700
5C6fbT8MT77N3ZerHpQLMR,349251130,raymone13,fragmented_soles,AIR JORDAN 12 BLACK PATENT 2011 - SIZE 13 PRE OWNED NO BOX,AU973,Sneakers,2025-04-22 02:08 (UTC),completed,direct_order,USD,$81.00,1,$81.00,$9.21,$7.90,USD,$0.00,$98.11,2025-05-10,AIR JORDAN 12 BLACK PATENT 2011 - SIZE 13 PRE OWNED NO BOX,13,,,,,Jordan 12 Retro Low Black Patent,Black/Varsity Red,308317-001
jA4LVLBijwYQy9YifyDoBK,349147543,raymone13,fragmented_soles,AIR JORDAN 4 LIGHTNING - SIZE 13 PRE OWNED ORIGINAL BOX,AT562,Sneakers,2025-04-22 00:44 (UTC),completed,direct_order,USD,$135.00,1,$135.00,$3.61,$13.17,USD,$0.00,$151.78,2025-05-10,AIR JORDAN 4 LIGHTNING - SIZE 13 PRE OWNED ORIGINAL BOX,13,,,,,Jordan 4 Retro Lightning (Special Box),Tour Yellow/White-Dark Blue Grey,CT8527-700
jodxdhWgATxW8rFFTkdG6x,349131457,raymone13,fragmented_soles,AIR JORDAN 4 OXIDIZED GREEN - SIZE 13 PRE OWNED ORIGINAL BOX,AV053,Sneakers,2025-04-22 00:31 (UTC),completed,direct_order,USD,$140.00,1,$140.00,$7.25,$13.65,USD,$0.00,$160.90,2025-05-10,AIR JORDAN 4 OXIDIZED GREEN - SIZE 13 PRE OWNED ORIGINAL BOX,13,,,,,Jordan 4 Retro Oxidized Green,White/Oxidized Green/White/Neutral Grey,FQ8138-103
4WjyLupa4Q8TRmDH2ni8Mp,349128691,raymone13,fragmented_soles,AIR JORDAN 5 RACER BLUE - SIZE 13 PRE OWNED ORIGINAL BOX,AR480,Sneakers,2025-04-22 00:28 (UTC),completed,direct_order,USD,$145.00,1,$145.00,$9.21,$14.14,USD,$0.00,$168.35,2025-05-10,AIR JORDAN 5 RACER BLUE - SIZE 13 PRE OWNED ORIGINAL BOX,13,,,,,Jordan 5 Retro Racer Blue,Black/Racer Blue-Reflective Silver,CT4838-004
